Date,LP_european_brent,LP_romania_base,LP_bulgaria_base,LP_czechia_base,LP_dutch_base,LP_austria_base,LP_poland_base,LP_greece_base,LP_swiss_base,LP_belgium_base,LP_dutch_gas,LP_german_energy,LP_brit_gas,LP_french_base,LP_uk_base,LP_spain_base,LP_hungary_base,LP_german_gas
2021-07-16,-0.0016371077762618036,0.0,0.004729952700473161,0.004566731362027454,0.0018876828692779846,0.010037348272642355,-0.00236658383623245,-0.0014148559878727207,0.004027481639421904,-0.007359924026590581,0.026342959969320567,0.026509941227960576,0.020710059171597628,0.002763426649044609,0.0279375513557929,0.008414380941973443,0.0030071957899258095,0.019616493147461833
2021-07-19,-0.06067231484012037,0.012105490704712452,0.019925552879351827,0.007387203091260508,0.006241168158266586,0.00912872660041586,-0.006997983631834903,0.006173464224268788,0.006252949504483185,-0.006936139679502462,0.025666819958611198,-0.006699963454744773,0.0,0.00790797987059677,0.0266072856000914,-0.0018422193324664216,0.014669664846343355,0.03224782947301641
2021-07-20,-0.001745708466685869,-0.0021358393848782686,-0.005796479175611768,-0.01398916967509023,-0.008425980105324693,-0.01614565441429061,0.0005972288580984308,-0.0003017501508750797,-0.011959198030249807,0.002408477842003709,-0.016253327728737665,-0.02011282805984793,0.008695652173912993,-0.016167379933428427,-0.01490545050055625,0.0065139507111062755,-0.012558041367665806,-0.016626149160309578
2021-07-21,0.05158845817545887,-0.012093321917808209,-0.0053984020729863635,-0.00011441647597254523,-0.0018883512333295327,-0.0036080074487896407,0.0008356213441567117,-0.001911661132910747,-0.003915984336062661,0.0020422873618453075,0.022446944879646935,0.008010012515644593,0.02298850574712641,-0.0021749637506042196,0.012985546522131797,-0.0004314529177003035,-0.0034198995404509658,0.018612184587406322
2021-07-22,0.02037139689578704,-0.0021666125013541926,-0.003148067737733462,-0.007094633253232674,-0.00035473572188704505,0.0044387337927811465,0.0003578244274808906,-0.0024193548387098085,-0.007267095544436497,0.00227790432801811,0.006352213523528327,-0.03476533399553028,0.0,-0.006296924194720277,-0.0018949949838367175,0.0010790978741770374,-0.0013941018766755464,0.009652132674979663
2021-07-23,0.005704196658970595,-0.010096623602214638,-0.0068605031035609,-0.0069148323153163105,0.00023657440264956975,-0.015350622165367978,-0.0019077143197807622,-0.005254648342764678,-0.000960038401536023,-0.0020334928229663873,-0.015614185653774815,-0.008747105737072158,0.0,-0.0009748964172556773,-0.005695778423051245,0.0006467608062952213,-0.004617697594501813,-0.015141049374188253
2021-07-26,0.010263335584064892,0.0044966001316077975,0.003399122807017596,-0.027967970291284616,-0.02140491958372759,-0.023266800519664566,-0.007645442599450436,-0.007415684681024048,-0.0225825825825825,-0.003955411722402213,0.03616728070422148,0.01829743057357902,-0.21432584269662924,-0.02098072700658693,0.039087947882736174,0.0054939136055154325,0.021685187183083432,0.03417029036330477
2021-07-27,-0.003208127255714621,0.00447647123048367,0.006775215823407121,0.008357211079274007,0.005800604229607265,0.004957678355501871,0.0002407608041412601,0.006652338552860515,0.0012289541600096765,-0.007460890493381389,0.020030942105691674,0.014400407799158854,0.031104755094744307,-0.000498380264141618,0.016754945411306954,-0.0012856224555389817,-0.002323125659978831,0.021349320456826693
2021-07-28,0.002950248089043983,0.0047826086956521685,0.008900466731792012,0.012195121951219523,-0.006007449237053986,0.011671279027794412,-0.0015645685401373122,0.008336722244814965,0.0027003805081624588,-0.020247332686711972,0.05537372608498958,0.030653266331658546,0.2066574202496534,-0.004612316130640837,0.04911758452051895,-0.0004290924694271281,-0.0008467400508044287,0.05370517928286844
2021-08-02,-0.020858403529883662,0.1405235828645608,0.1309306078536847,0.0375482512574572,0.10794149643418338,0.026879162702188486,-0.047733847637415505,0.10133091349062306,0.007956910270535023,-0.04690013612176713,0.06368816499420116,0.12176986835689907,0.23563218390804597,0.003631809643080963,0.05208755573571122,0.003970809186520707,0.09872881355932206,0.060848961484170294
2021-08-03,-0.014338385907414986,0.03509437541496707,0.03415144596651443,-0.010259301014656108,-0.011891773947196205,-0.003937919851748961,0.006075949367088551,0.023619884647074985,0.003157639057566053,0.0084393663983382,-0.023229354318763717,-0.007280234706074085,0.0,-0.004492138757174913,-0.012810633789250625,0.00887226082308934,0.036733513305052146,-0.025067718481205148
2021-08-04,-0.027154336381269184,-0.0010996059745257414,-0.0012878300064391723,-0.007517940539924939,-0.016230539913878794,-0.011860465116279029,0.002138902868646264,0.017082550755746384,0.002784503631961366,0.005793742757821629,0.024849543777907268,0.007005253940455258,0.0,0.0008774128854349694,0.010244901941653062,-0.002119093028183805,-0.016553519947921536,0.023933123735712103
2021-08-05,0.014240956992309872,0.02797908448766173,0.017131804365847048,-0.008722598416159633,-0.010774410774410659,-0.012826547422923107,0.00012554927809160787,0.0071227576503694046,-0.005312084993359889,-0.022017409114183262,0.015343815116499515,0.014565217391304452,0.0,-0.02667501565435182,0.01709484257291871,0.004459545551072308,0.019669030732860415,0.016566300906862175
2021-08-06,-0.0102499297950015,0.04943780117794039,0.047994204473422064,0.01921963644784075,0.005672793283412858,0.01203957563475977,-0.002636203866432263,0.005675368898978572,0.011530525549217074,-0.0134816753926702,0.006576492537313294,-0.005356760231412072,0.0,0.025733401955738477,-0.0032285632893362948,0.022621564482029566,0.058147083371974384,0.007071109133906184
2021-08-09,-0.018158604057313066,0.023129251700680253,0.03810593623088221,-0.025786663637396345,-0.021322202166064952,-0.029681978798586695,-0.004657016991818863,0.02865080743184567,-0.010199184065274869,-0.034098447658219566,-0.00838700708956952,-0.0028005170185265715,0.0,-0.009533366783743169,0.0010479184528913166,0.02542898490800094,0.0236634531113058,-0.008230452674897304
2021-08-10,0.023840485478977103,-0.001496010638297851,0.005327118361911021,0.00804570895522394,0.0018443804034582456,0.03338188880796311,0.0029084471421345626,0.012407157326131069,0.009698145229724897,0.010302197802197766,0.04287383177570092,0.02009073233959824,0.0,0.011271529888551068,0.019984773505900444,-0.0040322580645162365,-0.016695205479452024,0.04367395738096924
2021-08-11,0.010725373976855801,-0.001498252039287551,-0.007948335817188346,0.005320994794678846,0.01231158669888388,-0.0085751204040877,0.002900012608750613,0.0013338891204668357,0.0,0.012780421481985105,0.02984205220118752,0.031024989411266413,0.0,0.007013149655604289,0.030602724388878455,0.019939271255060786,-0.0031345232912494136,0.030525606469002486
2021-08-12,-0.006562412733873257,-0.018839613204401418,-0.018110499081956166,-0.0010355540214015413,-0.001818595135258172,-0.0030805687203792065,0.002640181040985512,0.001914911331279745,-0.00060031216232459,0.007517787622499661,-0.0017838884417081813,-0.016124062853034915,0.05348837209302326,-0.0012436264146249432,-0.010773130544993625,0.02222883794780195,-0.013712988033889317,6.538939384026499e-05
2021-08-13,-0.013211524947294606,-0.0020390824129142837,-0.0017849553761156711,0.001727712508638568,0.0025051241175131356,0.016163536962205738,-0.0011285266457680132,-0.00232674090078111,0.004084574723690615,-0.005063291139240422,-0.02776506483600305,-0.024112734864300656,0.0,0.0002490349894159749,-0.016106891186967953,0.006892534705368325,0.0015054906128233458,-0.026982258837888518
2021-08-16,-0.007833641931348723,-0.009620296271070972,-0.006897138964577665,0.010923306887432371,0.0076101771921852635,-0.005497076023391778,-0.009038413256339473,0.000666333499916627,-0.004785833931562511,-0.023838221507968438,0.07558673869673393,0.048240453524441174,0.02075055187637953,-0.013320054774056955,0.04901869593526187,-0.018318549942151985,-0.00999204173667001,0.06542872502463926
2021-08-17,-0.008039046798736793,-0.000687698787930846,-0.011918031381291216,-0.010009099181073622,0.002705444707473914,-0.003175349876514133,-0.0015201418799088984,0.0021641418345264007,-0.002524645347439347,0.003567018795445298,-0.02232040514348832,-0.018061224489795857,0.0,-0.00832702498107507,-0.0166696222734527,-0.0003928501276762031,-0.002679528403001008,-0.015915063597182755
2021-08-18,-0.024602026049203918,-0.01505376344086018,-0.015098923984727453,-0.0009191176470589868,0.010118043844856484,-0.002005663048607831,0.0015224562293834065,-0.00033222591362136455,0.0,0.009432672590567348,-0.034362210095498,-0.034604593162215536,0.016868512110726597,0.007379134860051151,-0.029846708746618544,0.01768520337983892,-0.015493462296256366,-0.03569902580755424
2021-08-19,-0.012908011869436242,-0.012489082969432408,-0.016828193832599037,-0.026333946642134176,-0.016471897607122865,-0.029790755408440783,0.004940461109703476,-0.0014955134596210673,-0.02531035313968899,0.010834236186348933,-0.11158940397350992,-0.04488697524219587,0.0,-0.02879515029047741,-0.07203271679524115,0.0015446997489863001,-0.00782316019285012,-0.11691073841859234
2021-08-20,-0.022395911618818487,-0.013885203856018324,-0.011112106819607614,0.0010629502775481026,-0.02229263324657693,0.003289874497380385,-0.0003781671498802597,-0.0018305874521552523,0.0004946209966611992,0.006296891747052502,0.0452478568766308,0.0013524174461849725,-0.12377711612079967,-0.005591677503251069,0.024539262820512775,0.0004819741661847843,-0.014119372879801917,0.046537882589061885
2021-08-23,0.056426814268142556,0.005470852017937178,0.0036248300860897142,-0.012741859367626174,-0.014351851851851949,-0.0007286859363614395,0.001891551071879105,-0.0006668889629876107,-0.004078605858361173,0.009585940620423283,-0.006679979080492671,0.020934158694428717,0.0,-0.011900091539165603,0.0021507478736924046,-0.003661239040370079,0.003254905607737335,-0.005513604219105961
2021-08-24,0.03565710959103474,0.0023191508340023592,-0.0021670428893905136,0.0021510516252389866,0.002583372475340573,-0.012518230432668975,0.0027690371302706573,0.0011678345011678637,0.0022338049143708627,0.005802452855070417,0.07311236089505813,0.04310439863300641,0.0,0.006484912652196861,0.05609208857672421,0.006672468813460952,0.007786429365962189,0.06616849463661567
2021-08-25,0.009977515458122754,0.0003559668950787742,0.0038005610352005448,0.00441211543047948,0.005621925509487147,0.0032000000000000917,0.0035144973013681025,0.003582736210631543,0.004086181277860312,0.0069489969843976596,0.009210526315789336,-0.01606425702811254,0.0,0.002235371466140723,0.008867541104747856,0.010278578290105811,0.0033112582781456013,0.013610671489939108
2021-08-26,-0.007235285932934654,0.0015123209678853389,-0.0006310285765799284,-0.006292294906802831,-0.0047752154670392954,0.0019629493313704227,0.005503439649781061,0.0005811540058113795,0.0004932790726352998,0.008072916666666652,0.01115948113937204,0.011385606874328769,0.08737864077669899,-0.0006559958016267853,0.010254532136971362,0.0010459256441950338,-0.0047671433810047015,0.010639721627409005
2021-09-01,-0.0002803083391730299,-0.03624089536329722,-0.024264838535089317,0.2603345280764635,0.34113516676418953,0.2796620546100159,0.07090434133598711,-0.06164951875207425,0.32145938617034386,0.485662619478171,0.09694479653831034,0.08220050977060334,0.12053571428571419,0.3582775370880924,0.08836324089178893,0.18189589665653494,0.003408253500368552,0.08446445518550405
2021-09-02,0.021870180849572485,0.04092165898617517,0.04761024313580475,0.04493316902076039,-0.021116928446771266,0.048416419481389195,0.003368567777906728,0.0013263772216818293,0.036004104094767175,0.013736741436271904,0.03777343905646102,0.041707556427870385,0.027888446215139417,0.04436497196984335,0.03530685319343818,0.011010206541830714,0.04131093362710003,0.043817160534028066
2021-09-03,-0.00672245849910813,-0.0015937666017353802,-0.0065301800211788885,0.009979134536877377,0.03592440720270984,0.008852788171944903,0.004746469090067373,0.004945249028611709,0.02719006032231941,0.012864493996569415,-0.010078709925129714,0.007819123881300127,0.0,0.02841277186487745,-0.002895519987131001,0.009936406995230573,-0.00035264039495730426,0.0002144709391875832
2021-09-06,-0.004143646408839907,0.05844271018091507,0.049298276780955774,0.04203718674211809,0.023061698648997542,0.04152343043242257,0.008871989860582907,0.0012302284710017375,0.03278113769830826,0.016088060965283812,0.024454571899544364,0.03206206767620112,0.0,0.038066954643628526,0.019682181172864466,0.018496654860291395,0.06014639738954042,0.016081871345029253
2021-09-07,-0.006934812760055475,-0.004775869291998247,-0.009819690171844586,0.013964313421256813,0.0020186727226847445,0.014852775123773254,0.0037688442211054607,0.0007021239248727884,0.010184163625562181,0.014000000000000012,0.02010373679627442,0.01874830178425868,0.04263565891472876,0.012830515821413035,0.016058856103156494,0.02279752704791327,-0.007320522419099862,0.021563549160671602
2021-09-08,0.01550279329608939,0.011786496043104888,0.009831580747200253,0.016492391396752515,0.009317552253840233,0.01797329681615878,0.003072021845488715,0.006577793369584306,0.019910946820129505,0.019230769230769162,0.024662262470308782,0.013513513513513375,0.026022304832713727,0.019258752032868198,0.026860791030831388,0.005817907064601613,0.019274281404508375,0.022422956299648744
2021-09-09,-0.020354834273139777,0.023048760193043805,0.023535387741280056,0.019151961194279643,0.019128409846972838,0.0204304691441064,0.005444646098003769,0.007928901280822576,0.01943986820428334,0.017013384937913267,0.023271818461705784,0.01754385964912286,0.0,0.01461202552905605,0.01395101978921831,0.019906850961538547,0.023349502589821602,0.03172124974744239
2021-09-10,0.023585567878702696,0.0326962179747865,0.032754342431761785,0.029952404398490007,0.0032642402480822508,0.029661366070692807,0.005302346570397187,0.0036307053941908585,0.018665158371040658,0.013161024339966687,0.024600899083218275,0.02750000000000008,0.01449275362318847,0.025409700380731648,0.020189934943543042,0.02695735434926716,0.03181489515545932,0.02663343421755382
2021-09-13,0.00987518858867098,0.044419941718516265,0.042367451545731294,0.051390327463947116,0.08996258337400365,0.054813155157237725,0.02670856245090336,0.011455641688199902,0.05703180772586647,0.0851396822912589,0.055188972569612416,0.08306065945129637,0.09107142857142847,0.06513842925175561,0.06955948105255438,0.02861651007674082,0.050844818188896745,0.06185620643013223
2021-09-14,0.004346054597311078,0.02842922856496477,0.021206300422589308,0.037208244922703804,0.03843283582089563,0.047716583219541864,0.006120887528691776,0.01703142297538962,0.04960228125469013,0.06346001298045723,0.0718647175340088,0.10566271593461907,0.07364975450081834,0.044558957259775545,0.08833607456140369,0.023148793752614916,0.03030527563722596,0.06527526007218332
2021-09-15,0.020824881676808626,0.049054113506379116,0.05116244074937937,0.05918024402717914,0.05706072583542943,0.07008905944536936,0.009016838674633432,0.017583521728208984,0.04897404732966315,0.11405709635858141,0.0813262672388777,-0.11371120297064385,0.0,0.05158154381892044,0.15219444619356448,0.04177456726182349,0.05436893203883497,0.0842403801931626
2021-09-16,0.00185455027155923,-0.06367512406514286,-0.07472621859566242,-0.08477616058494852,-0.0730165204976545,-0.10129237431490623,0.01065891472868219,0.012178063029704589,-0.06215921483097053,-0.115831760910585,-0.12886641620293227,0.03754940711462451,0.0,-0.07768195929630906,-0.12668051153131477,-0.007522731732844901,-0.07468794761612452,-0.13467656415694584
2021-09-17,-0.00317334391114632,0.004404299790982336,0.006652742322271088,-0.01130539644256856,-0.005500550055005493,0.002258695979521219,0.007350591243208582,0.005446711649459424,-0.014026162790697683,-0.022511358942585602,0.05142838613444001,0.046323809523809656,-0.02378048780487807,-0.013239584112499148,0.025219023779724736,0.004877405747429453,7.37136960047291e-05,0.06073529411764711
2021-09-20,-0.016447804748640382,0.011148272017837302,0.0076077768385460764,0.006098490623570596,-0.005162241887905483,0.006310096153846256,0.020304568527918843,0.02385187580853798,0.007739367583106116,0.10395098246355361,0.1598766383962993,0.07390956091167245,0.0009369144284823161,0.017889630078835816,0.07697002990905188,0.000524727797454938,-7.370826269614827e-05,0.15599919897715542
2021-09-21,0.007956844234659366,-0.009775817714075763,-0.01464307504575968,-0.005834217305652256,0.004077094143810189,-0.0073902657509704595,0.008188225538971805,0.01081892126668249,0.0012434172030426627,-0.021754385964912304,-0.01956978382833907,-0.054922701383238404,-0.01754758190327621,-0.0024575513851654573,0.029528451598276995,0.011406844106463865,-0.0070765148164529945,-0.016910079420073387
2021-09-22,0.016055659620016094,-0.006680522565320701,-0.013777089783281626,-0.002362624799939095,0.007382798080472597,-0.009776641347672532,-0.00030841986223917317,-0.00046875000000001776,-0.0033603623347211453,-0.027520542585104946,-0.029547365280828797,-0.051729085952073484,0.14965891335001724,-0.0005225830533780451,0.013102119460500994,-0.004602022297122144,0.0017817371937640658,-0.028261606235174597
2021-09-23,0.01685541216750064,-0.005679270662083291,-0.0028253021503688025,0.004125286478227519,0.006156101135947223,0.01139211665527462,-0.0012340600575894145,0.007269032358918404,-0.003005204133988082,-0.01716738197424894,-0.026786088560369792,0.012786562760081832,-0.27071823204419887,0.0027636689572752005,-0.014780198880617323,0.005079117015041934,0.005706239810286062,-0.0309666620170177
2021-09-24,0.010619010619010716,-0.008642717571020642,-0.014166535495041654,-0.002434570906877598,0.004443149537475488,-0.0162949613276262,0.0032948929159801743,0.004811049895243391,0.004337597412145344,0.0015693231441047395,0.03078248384781035,0.005677573584341733,0.0,0.0030540037243946827,0.045777949368484894,0.0030450275348234968,-0.001621103824331338,0.014106808694400508
2021-09-27,0.016786263454638517,0.01068910620877861,0.004790036723614888,-0.012736424649176459,-0.005873821609862273,0.010381679389313003,0.020012315270935943,0.026179627770483993,0.003952858502305867,0.07098576197288664,0.07036799732568189,0.05407814589214088,0.384469696969697,-7.42611020346784e-05,0.08517483255102576,0.005619429014339206,-0.010628090633995058,0.0944073811213626
2021-09-28,-0.013988657844990593,0.0021002100210021357,-0.0020657873828063833,0.0008497489378138656,-0.003939018163250374,0.003702024780900537,0.0069423483247812445,0.008804936785069328,0.005030987969376621,0.08262833153107296,0.02391796580173322,0.032276250880902024,0.0,0.0026735982176011586,0.06629082426127542,0.002440747639540053,0.002088772845953102,0.023203330696099922
2021-10-01,0.01137525562372188,0.4478293413173653,0.509235668789809,0.398425439950602,0.3637495422922006,0.3841926985321791,0.04796163069544357,0.3634464751958224,0.4653221125943121,-0.09259694477085778,0.19338111941436642,0.30577553249590395,0.24487004103967158,0.44515221094733737,0.1169553327256152,0.3670788748638434,0.44346013548723273,0.19381417163138548
2021-10-04,0.027675976241627653,0.036447293594581875,0.04309981008651609,0.02958383927585828,0.024809365266888594,0.04328674751209971,-0.01277650648360018,-0.00711276467691635,0.02203188434498471,-0.02123802123802121,0.027933972310969057,0.04569456788832538,0.018461538461538307,0.015580954333452857,0.012445931608585648,-0.017763404574428265,0.03223310985043848,0.027447441070290957
2021-10-05,0.01647811116576503,0.07761372705506786,0.07869316745056398,0.12051034630642232,0.07912387340180249,0.11800886108939279,0.0,0.12690802887529617,0.10386087293513535,0.004564699655993598,0.20023206904053947,0.3060846957652119,0.173931808372896,0.09952056522836239,0.14763612913627022,0.09085269838240206,0.09857606794903817,0.20084741383764793
2021-10-06,-0.02371158964432607,-0.019903721533049312,-0.020160345070092234,-0.02057219404841648,0.021656793240749872,-0.01524546598909049,0.0,0.07579462102689494,0.01334094000965469,0.030688179124135573,-0.05632283124730253,-0.14167591777360955,-0.08299999999999996,0.02786065084683531,-0.04460209313759922,0.011548051266348835,-0.026741859195924977,-0.056884681583476704
2021-10-07,0.02106567534076831,-0.07202229148956263,-0.07296999856452457,-0.1319851504493943,-0.08773764258555139,-0.12782880409052177,0.0,-0.16813636363636364,-0.1006885799662206,0.009392371094498753,-0.11136519551795099,-0.04080813486754087,-0.11796779780614541,-0.11020809145306787,-0.07719453021614475,-0.0706594594594595,-0.08663551401869152,-0.11205401952732919
2021-10-08,0.004004854368931943,-0.08097104178329684,-0.08206875193558383,-0.07968486212718062,-0.056684380535584,-0.07653892085549885,0.0,0.0007103436970656851,-0.032890301454300275,0.001329282187618741,-0.10241893978383942,-0.1797554284651509,0.0,-0.0584161397169527,-0.07082536647546211,-0.033083616397561744,-0.07950475800675338,-0.1027643613194944
2021-10-11,0.010757887102623043,-0.00736515671724447,-0.00545434098065678,-0.08658432187843956,-0.0629073235391584,-0.08252997883846691,0.0,0.03745768264715532,-0.06363591096947663,0.010304064732283846,-0.02133027522935782,0.0011904087069893876,-0.05040909090909096,-0.0783498560921011,-0.0255937580382406,-0.03253128007699724,0.011505113383726284,-0.02141793608979503
2021-10-12,-0.0031093039942597933,0.0018967921896793083,0.0019223158251824302,-0.014794483866648833,-0.02056934048446979,-0.009482316760635712,0.0,0.0,0.0037224142515288605,0.007821298961331546,0.004804312163112279,0.01998641150492575,0.02197118376334317,-0.01023594725884791,0.012143077126138602,-0.03984281734978112,0.011374251332490815,0.005067883895131242
2021-10-13,0.0,0.02700595801547978,0.027312228429546836,0.0642114561391589,0.030268383680346567,0.042884864165588565,0.0,0.010526315789473717,0.02007947019867551,0.00838144905941518,0.08845481049562665,0.0825978351373855,0.022950819672131084,0.03359626059012566,0.04785916105194521,0.03372532766927416,0.035749212213408654,0.08818837119932921
2021-10-14,0.010076775431861806,0.014150943396226578,0.010052183466080722,-0.014046737326012138,0.020150692132468784,-0.022948582769955927,0.0,0.09375,0.017191232990547478,0.009974141115626223,0.09712326565597063,0.05650412757011747,-0.03019230769230763,0.012436404748445318,0.05936281423711942,0.02500751728976658,0.015474192194712577,0.0970078976093145
2021-10-15,0.0074821852731590255,0.029350441058540344,0.029802044811833905,0.019298018391400218,0.014027252948585867,0.022471910112359605,0.0,0.0,0.010058718406944056,0.007437210436478825,-0.08251953125,-0.07046833292890076,0.07386476303787415,0.024790619765494126,-0.09327642244586287,0.0294333349630862,0.030786714189782627,-0.08239115802206587
2021-10-18,-0.008016032064128154,-0.01584086423600284,-0.01684621884241666,-0.07941550190597202,-0.06656879905143709,-0.083628236170609,0.0,0.0,-0.0094530381154585,0.01034733147767164,-0.000532197977647697,-0.06103482483161904,-0.034956979745087935,-0.04473139370164536,-0.02474627510256977,-0.013915934457373602,-0.014181909295915895,-0.000563440174347507
2021-10-19,0.0114081996434936,0.0049606839411051595,0.005049148627598532,-0.010697032436162934,-0.006714251149286143,-0.007181571815718213,0.0,0.0,0.0019392702219955815,-0.014553512607055175,-0.0348242811501599,-0.015625,-0.011389521640091105,-0.012319625848400295,-0.054158179080683655,-0.005924284750987496,0.018198454656364493,-0.03576139216270258
2021-10-20,0.009047115497591296,0.014230951005618664,0.016567794345571984,0.015137774677363103,0.04128859387369821,0.062167326327282835,0.0,0.0,0.0065705699587428334,-0.005773672055427226,0.023391812865497075,0.07286900525334694,-0.012069124423963129,0.022521221920656087,0.0404513319911981,0.008866708658365363,0.01662506240639039,0.035102040816326285
2021-10-21,-0.01257568700512346,-0.004193849021435048,-0.006308816571158338,0.017248488180318766,0.008655476928475236,0.07484741407002904,0.0,0.0,0.007995142192085636,0.000550155877498737,-0.044528301886792354,-0.0565471489496131,-0.009940246570358413,0.009770147399333684,-0.04846330378436747,-0.004226299106714015,-0.004616215685311564,-0.05682496376502677
2021-10-22,0.010141509433962304,0.021785472885145207,0.013068091635363155,0.048098358440856526,0.016060764190873877,0.04656306037059177,0.015549546069151932,0.0,0.011395582329317255,0.010202834799608818,-0.017151884450462784,0.047770522908644475,-0.021667844522968105,0.014261744966442835,-0.0055329613165611136,0.0041960065592745455,0.018994523656815865,-0.012124293785310658
2021-10-25,0.003852439878589742,-0.05841644616324049,-0.05932734489241687,-0.06941669352239777,-0.03538005021684554,-0.04432006396710253,0.0,-0.029571428571428582,-0.014195661885144095,0.014938010281221548,0.022537313432835937,0.007030625832223691,0.023351681427009607,-0.03192721257237385,0.024775310285795937,-0.010710340521588813,-0.032148736322262006,0.023619705582943462
2021-10-26,0.0015118036981045524,-0.0029182879377431803,-0.01021541194759057,-0.0045712702590385845,-0.014020350212967325,0.008187414091914036,0.0020922491678554422,0.0010304725452672248,-0.0010069986405518705,0.0030985579787867756,-0.009016089734233068,-0.001745385307029057,-0.012155294117647042,-0.0051834130781498455,-0.001995359628770288,-0.01587532770171851,0.0018009004502250736,-0.009967371385151913
2021-10-27,-0.023571760334417102,-0.008401084010840165,-0.009928202827013788,-0.007862510436960735,0.003959920801584138,-5.927682276229973e-05,0.005409509348011765,-0.025539215686274597,0.0014112191925810258,0.0052275157419507945,-0.015862225243598482,-0.05949984105118167,-0.01746880910073978,-0.0033781849413112575,-0.04193983354256747,-0.0063637709042475565,-0.004643962848297156,-0.019548532731377022
